Porosity,Mean,Variance,Skew,Kurtosis,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,,Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15
0.116662,0.018920812,7.211269446681278e-05,-0.013581692,-0.780055784,0.0067,0.0111,0.0134,0.017,0.019,0.0213,0.0244,0.0269,0.0301,0.0394,,0.4159635758399963,0.4545683991163969,0.512457437,0.045716705,0.1457762610912323,0.061504841,0.076514938,0.091514938,0.1065149381533265,0.9271774491921068,0.8431868982791901,0.920607949,0.057257355,0.088479308,0.096534291
0.203206,0.027397472,8.730328570986342e-05,-0.155485952,-0.572850805,0.0146,0.0187,0.0221,0.0248,0.0275,0.0302,0.033,0.0361,0.0398,0.0492,,0.3518376588821411,0.4419243909418583,0.753344378,0.049121492,0.1241214916110038,0.064121492,0.079121492,0.094121492,0.1091214916110038,0.8145063288271428,0.9828653728425504,0.8356323415100575,0.077537905,0.092920692,0.087961443
0.221103,0.032610705,0.000120532,-0.132419982,-0.496180767,0.018,0.023,0.0265,0.0296,0.0329,0.0357,0.0389,0.0428,0.0468,0.0586,,0.3549103531241417,0.420302278,0.8041995983496308,0.048593733,0.1266526454687118,0.063595912,0.081652645,0.096652645,0.1116526454687118,0.8379866687178612,0.9667324302136898,0.9575714613974096,0.068648337,0.091293932,0.079394067
0.202479,0.029109013,9.800920253864553e-05,-0.12358575,-0.512857358,0.0158,0.02,0.0236,0.0265,0.0292,0.032,0.0349,0.0382,0.0422,0.0537,,0.3632433292269706,0.4235990405082703,0.7473844509478659,0.048540573,0.1310011252015829,0.071001125,0.086001125,0.1010011252015829,0.1160011252015829,0.8093298945963383,0.984763466,0.967972241,0.056087973,0.067889128,0.095599873
0.208017,0.03031511,0.00010364,-0.120776745,-0.43734397,0.0167,0.0211,0.0246,0.0276,0.0303,0.0329,0.0358,0.0396,0.0434,0.054,,0.356493736,0.4258083924651146,0.7950541564464569,0.048331128,0.1267932930588722,0.065969128,0.081793293,0.096793293,0.1117932930588722,0.8987696792018134,0.8317025237977504,0.984818343,0.072158555,0.090625485,0.094482341
0.213498,0.030628078,9.84122395120502e-05,-0.414076811,-0.212783453,0.0178,0.0222,0.0255,0.0285,0.0313,0.034,0.0366,0.0394,0.0429,0.0508,,0.363749637,0.4145704418420792,0.881763065,0.047011742,0.1291766901314258,0.062017074,0.08417669,0.09917669,0.1141766901314258,0.8275976264119148,0.9928601686000824,0.8058266965389252,0.051007696,0.066325551,0.080516677
0.208371,0.029244503,8.732524828457276e-05,-0.275550304,-0.350657697,0.0167,0.0207,0.0239,0.0271,0.0297,0.0324,0.0349,0.0373,0.0413,0.0498,,0.3668650889396667,0.4195119261741638,0.7973496621832251,0.047777999,0.1263240256905555,0.066324026,0.081324026,0.096324026,0.1113240256905555,0.9150125746630132,0.8288399674475193,0.9917455627381802,0.075139095,0.091964276,0.096149185
0.208681,0.028944964,9.690786357594837e-05,-0.125935716,-0.461970996,0.0158,0.0205,0.0237,0.0267,0.0295,0.032,0.0349,0.038,0.0419,0.0526,,0.3717789895832539,0.413593778,0.7830196027994156,0.045628904,0.125769753,0.065769753,0.080769753,0.095769753,0.110769753,0.8245614064812661,0.8198526618599892,0.9445224129647016,0.063156465,0.069834927,0.094095382
0.213812,0.02985889,0.000100614,-0.15418033,-0.486557737,0.0163,0.0207,0.024,0.0271,0.0299,0.0328,0.0356,0.039,0.0428,0.0546,,0.3621309435367584,0.4151172876358032,0.778358766,0.048463618,0.1291365967690944,0.067953468,0.084136597,0.099136597,0.1141365967690944,0.8388670180797577,0.9792422596037388,0.8241214694857598,0.068244656,0.094113123,0.08173216
0.205497,0.024197667,6.730240140916589e-05,-0.202418474,-0.589771296,0.0125,0.017,0.0194,0.022,0.0247,0.0276,0.0294,0.0316,0.0346,0.044,,0.3668118771910667,0.4219559878110885,0.7429733711019159,0.043838132,0.1188381322845816,0.058838132,0.073838132,0.088838132,0.1038381322845816,0.8165840491175652,0.9872026097476484,0.8368372056245804,0.064138544,0.079418109,0.097229796
0.208082,0.026900073,8.572376484020445e-05,-0.153130327,-0.649561092,0.0141,0.0179,0.0215,0.0244,0.0274,0.0304,0.0329,0.0356,0.039,0.0482,,0.3721385157108307,0.4135806798934937,0.7492405251357704,0.046993837,0.1219938369095325,0.061993837,0.076993837,0.091993837,0.1069938369095325,0.8323460928469897,0.980805567,0.884098228,0.077376348,0.086082944,0.079373859
0.175962,0.024151545,9.883364961154924e-05,0.096095497,-0.649809413,0.0108,0.0146,0.0178,0.0211,0.0241,0.0271,0.0302,0.0333,0.0374,0.0482,,0.3551569521427155,0.4617453090846539,0.6816592159979045,0.046083286,0.1251166531443596,0.061083286,0.076083286,0.091083286,0.1060832861810922,0.9840399414092302,0.979805365,0.8111569541692734,0.081541595,0.09429867,0.094935052
0.176828,0.022185728,7.95589097607646e-05,-0.0314606,-0.755582412,0.0096,0.0136,0.0171,0.0196,0.0222,0.0249,0.0279,0.0304,0.0341,0.0437,,0.3810619196295738,0.4367073267698288,0.6587683446586132,0.040157104,0.1478699707984924,0.057969316,0.077537709,0.094103464,0.1102758477322757,0.8044770411223173,0.9765979358255864,0.9789367636561394,0.052565829,0.098266156,0.096538055
0.17673,0.022448844,7.545886596484146e-05,-0.105138841,-0.815240434,0.01,0.0142,0.017,0.0198,0.023,0.0253,0.0279,0.0307,0.0337,0.0422,,0.3778700512647628,0.4380275346338749,0.6869368641860782,0.043060256,0.1180602555163204,0.058060256,0.073060256,0.088060256,0.1030602555163204,0.9864759865045548,0.9867715751111508,0.8056131382524968,0.083716446,0.09132322,0.094223053
0.174175,0.021762335,6.933928969743905e-05,-0.039862807,-0.655274661,0.0098,0.0141,0.017,0.0193,0.0219,0.0245,0.0268,0.0292,0.0325,0.0431,,0.3971070027351379,0.4165588349103928,0.6661909728482366,0.042472471,0.1420868933200836,0.057472471,0.083181057,0.098181057,0.1131810573337832,0.8273601789623499,0.9811160943806172,0.992813223,0.064109108,0.075663738,0.077164761
0.170301,0.020204148,6.867340715400071e-05,0.048245089,-0.710488052,0.0093,0.0127,0.0152,0.0175,0.0205,0.0225,0.0248,0.0281,0.0312,0.0411,,0.3680777157843113,0.4575180001556873,0.6732191469512879,0.04086869,0.1414755940437317,0.055971267,0.071060833,0.091514566,0.1079743070870637,0.8404268900096417,0.8071012761056423,0.9917631880700588,0.0533864,0.092952612,0.096433884
0.188957,0.021017181,8.404144500820771e-05,0.014150972,-0.633770966,0.0087,0.0122,0.0157,0.0182,0.021,0.024,0.0268,0.0294,0.033,0.0474,,0.3728442676365375,0.4352963984012604,0.5131033917725086,0.041169799,0.1242122685909271,0.056169799,0.071169799,0.086169799,0.1011697987839579,0.8840477788038552,0.9920793723523617,0.869453499,0.064167147,0.066681562,0.08236908
0.17689,0.023179609,9.103464221982124e-05,0.1328127510780745,-0.490728795,0.0109,0.0144,0.0178,0.0206,0.0231,0.0257,0.0284,0.0314,0.0357,0.0509,,0.3680078731477261,0.4487407330423593,0.684137091,0.037599991,0.1455743110179901,0.052599991,0.084799196,0.099799196,0.1147991961192339,0.8255137639552355,0.9884940463960172,0.9899157912909984,0.076575157,0.08151833,0.074855563
0.178455,0.020806821,8.424753746022863e-05,0.034848736,-0.656565561,0.008,0.0121,0.0155,0.018,0.0208,0.0236,0.0262,0.0288,0.0327,0.0428,,0.3666719061136246,0.4460893396288156,0.5265184961915016,0.039410638,0.1387430566549301,0.054410638,0.069410638,0.084410638,0.1228737445414066,0.8838553550414742,0.9718921032130718,0.8193581640005112,0.070953062,0.092017375,0.091010046
0.178043,0.02527707,0.000131298,0.291414013,-0.356522787,0.0099,0.0145,0.0186,0.022,0.0249,0.0281,0.031,0.0352,0.0406,0.059,,0.3698721869289875,0.4434284530580044,0.6334404983192682,0.040606782,0.1450943744182586,0.055606782,0.098387997,0.1133879972159862,0.1283879972159862,0.9824449322372676,0.989026992,0.8078317149937153,0.052533125,0.098452007,0.093237925
0.168189,0.020214648,5.666558524863993e-05,-0.140898696,-0.84307587,0.0096,0.0131,0.0157,0.0182,0.0204,0.0227,0.025,0.0275,0.0305,0.0351,,0.4100856104493141,0.4124846398830414,0.6960522217154502,0.041502128,0.1442164480686187,0.059889902,0.074889902,0.089889902,0.1048899024173617,0.8569249183639884,0.812211086,0.982965182,0.07668743,0.076802407,0.092575824
0.195705,0.021321673,8.367326888163374e-05,-0.010787369,-0.677234171,0.0086,0.0124,0.0163,0.0189,0.0215,0.024,0.0268,0.0298,0.0333,0.0443,,0.3896240017563104,0.4101423561573029,0.5112891891092062,0.039554773,0.1230843257904052,0.054554773,0.069554773,0.084554773,0.1080713042154908,0.81888536,0.8850366961881518,0.906186115,0.064315101,0.068560991,0.083439738
0.201783,0.022519187,7.700691899881216e-05,-0.114069046,-0.787700205,0.0098,0.0142,0.0172,0.0207,0.0229,0.0252,0.0278,0.031,0.0338,0.0417,,0.3566345080733299,0.4363546907901764,0.6220996174916624,0.044103454,0.1212684923410415,0.05911032,0.074607288,0.089607288,0.1046072882711887,0.8081180827260017,0.9954260715603828,0.8367348000645638,0.070567833,0.076582064,0.08347112
0.192574,0.024459499,0.000103756,-0.021018076,-0.698933609,0.011,0.015,0.0188,0.022,0.025,0.0279,0.0308,0.0337,0.0377,0.0515,,0.3535122215747833,0.444175062,0.6219466726765036,0.044678903,0.1207211703062057,0.059678903,0.07572117,0.09072117,0.1057211703062057,0.9656077,0.9790380201160908,0.8042450075924397,0.05334103,0.096487341,0.089622449
0.18117,0.020149116,7.778573848671751e-05,0.042454114,-0.632856374,0.0079,0.0118,0.0151,0.0176,0.02,0.0227,0.0253,0.0279,0.0316,0.0428,,0.3914016313105821,0.4184062004089355,0.5099995850175619,0.037074191,0.1378000044822692,0.058888219,0.073993346,0.088993346,0.1039933464258909,0.8077936500489712,0.9720468607723712,0.9431809465736152,0.052824308,0.088896088,0.077117964
0.195252,0.02302468,9.33629081205748e-05,-0.134448158,-0.774038184,0.0093,0.0137,0.0178,0.0206,0.0234,0.0264,0.0292,0.0319,0.0356,0.0444,,0.3685898874700069,0.4292188346385956,0.5129020385563373,0.048363215,0.1443221950531006,0.063363215,0.078363215,0.093363215,0.1083632150292396,0.9848289625376464,0.8076865145325661,0.8656384210407735,0.06081462,0.083256778,0.072530298
0.18583,0.0199361,7.895918832636628e-05,0.1554029058546629,-0.409439292,0.0084,0.0119,0.0146,0.0173,0.0197,0.0221,0.0246,0.0279,0.0312,0.0494,,0.3640634372830391,0.4431736789643765,0.5598595545530319,0.036954148,0.14334306,0.051954148,0.066954148,0.082118315,0.1125675159543752,0.9896959292918444,0.8322559889912605,0.8726399293124676,0.057878841,0.062403714,0.070576545
0.196748,0.021201033,5.7910074562652086e-05,-0.042977272,-0.630029134,0.0112,0.0138,0.0169,0.0192,0.0212,0.0234,0.0258,0.0282,0.0313,0.0401,,0.3680102127790451,0.4284027338027954,0.7354500369871035,0.036257218,0.1386618113517761,0.052483402,0.067966804,0.082966804,0.097966804,0.8118573155850173,0.8193776829838753,0.9788830123484136,0.052907173,0.069837256,0.068453528
0.181353,0.02154539,9.274201967289934e-05,0.032689312,-0.759138138,0.0083,0.012,0.016,0.0187,0.0214,0.0242,0.0275,0.0304,0.0347,0.0437,,0.3724619543552399,0.4370303213596344,0.5118636971175671,0.040649632,0.1406517624855041,0.055649632,0.071139075,0.086145104,0.1075586518153548,0.9813376086831092,0.8573255494922399,0.9866393790483476,0.058265804,0.068852274,0.079939939
0.197389,0.020570139,7.152350547343142e-05,-0.034829493,-0.752633932,0.0086,0.0129,0.0154,0.0182,0.021,0.023,0.0257,0.0286,0.0317,0.0412,,0.3773038354516029,0.4214035630226135,0.5684504106760024,0.037673365,0.1408077096939086,0.060024755,0.075024755,0.090024755,0.1146265806274488,0.9938077313005924,0.8117846840560436,0.8204933901906014,0.072094554,0.058845877,0.074326928
0.192022,0.023028594,8.876283207509843e-05,0.049435218,-0.599769548,0.0106,0.0143,0.0175,0.0203,0.0229,0.0256,0.0285,0.0312,0.0355,0.0499,,0.3519856470823288,0.4452658992260694,0.6246997128546238,0.037309253,0.1464094543457031,0.059143597,0.07549596,0.09049596,0.1054959596261382,0.9944131010621786,0.8921246794886887,0.8402922768056393,0.064471547,0.067904454,0.075998253
0.184985,0.022475244,8.835028927379073e-05,-0.166431611,-0.798626181,0.009,0.013,0.0175,0.0201,0.0228,0.0258,0.0288,0.0315,0.0344,0.0445,,0.3751059891283512,0.4295813038945198,0.5241040802836419,0.047806925,0.1282735979557037,0.066638228,0.081734816,0.096891328,0.1123864047735929,0.8427801260739565,0.820576485,0.987094994,0.061957853,0.084840745,0.079507796
0.181396,0.021262407,8.516863215582443e-05,-0.009777639,-0.69969009,0.0086,0.0123,0.0164,0.0191,0.0214,0.0237,0.0267,0.0298,0.0338,0.0453,,0.3556096431612968,0.4554302886128425,0.5124088813215494,0.035590581,0.1189145541191101,0.056180046,0.072317994,0.088387612,0.1033876119315624,0.8876506597422064,0.979338085,0.8836867340892554,0.086571682,0.093512023,0.095705585
0.194211,0.022769219,9.689163477064298e-05,0.011784002,-0.698241893,0.0097,0.0136,0.017,0.0199,0.0227,0.0253,0.0283,0.0319,0.0364,0.0491,,0.3601035189628601,0.434798752,0.5222052701354026,0.043173536,0.1269388207793235,0.05888211,0.074171076,0.096765957,0.1119213942658156,0.9484923567518592,0.8182156138896942,0.9782484170377256,0.06201778,0.077652351,0.079465743
0.185795,0.023698436,9.810061690487188e-05,-0.115436079,-0.846594099,0.0095,0.0146,0.0179,0.0208,0.0241,0.027,0.0298,0.0333,0.0368,0.0433,,0.3856267332378775,0.4205039769411087,0.5575264626145363,0.042527443,0.1335174641013145,0.073517464,0.088517464,0.1035174641013145,0.1185174641013145,0.8178417336165905,0.9814810399770736,0.8148184322774411,0.083433171,0.082519146,0.087657729
0.193884,0.025152214,9.172471422833636e-05,-0.028111014,-0.709158763,0.0119,0.0162,0.0194,0.0226,0.0254,0.0281,0.031,0.0338,0.0377,0.0472,,0.3772614712268114,0.4202030420303345,0.6646765216514468,0.048039174,0.1414050757884979,0.063136084,0.078756431,0.093782907,0.1088394386202096,0.8243610264986754,0.9761269345581532,0.984755969,0.080524678,0.078962667,0.085740648
0.191328,0.024593922,0.000105076,0.079719463,-0.710120514,0.0109,0.0148,0.0182,0.0213,0.0242,0.0275,0.0308,0.0342,0.0385,0.0485,,0.3567553010582924,0.4463200140744447,0.635761817,0.046003619,0.1223479771614074,0.062347977,0.077347977,0.092347977,0.1073479771614074,0.9279151257425546,0.8108731983542442,0.9812425798356532,0.056073649,0.087688318,0.080680208
0.190226,0.027969853,0.0001257,0.017308684,-0.758766354,0.0126,0.0176,0.0216,0.0248,0.028,0.0314,0.0346,0.0385,0.0434,0.0528,,0.3917099953442812,0.4108981490135193,0.61916264,0.041564995,0.1442938566207885,0.07830967,0.093710383,0.1087103829786181,0.1237103829786181,0.8580055464312435,0.9479252751737832,0.9341554785698652,0.069343392,0.067159488,0.071624364
0.1796,0.023638835,0.000103659,-0.064539739,-0.745175772,0.0097,0.0138,0.0174,0.0207,0.024,0.027,0.0302,0.0333,0.0369,0.0483,,0.3615053868293762,0.4547764118760824,0.5099984056323766,0.046398676,0.1437646389007568,0.061398676,0.096849023,0.1118664494276046,0.1269123850703239,0.8181083489090204,0.9692924858510494,0.8414966050148011,0.084953143,0.094941762,0.093574803
0.189242,0.021452017,7.809952419789497e-05,0.064040767,-0.681813715,0.0092,0.0136,0.0161,0.0184,0.0216,0.0241,0.0266,0.0293,0.0334,0.0424,,0.3734848488867283,0.4259721145033837,0.6371729910895229,0.03606862,0.1360745269060135,0.05106862,0.06606862,0.1060745269060134,0.1210745269060134,0.9552212011635304,0.8232127884745598,0.9819886196434496,0.07825792,0.081726126,0.088241572
0.194315,0.022472684,9.286798678048616e-05,-0.011737948,-0.652419176,0.0097,0.0134,0.0168,0.0197,0.0224,0.0252,0.0284,0.0313,0.0349,0.0495,,0.3833395730145276,0.4201616615056991,0.5288242880433798,0.044375644,0.1199372804164886,0.059383312,0.074402163,0.089441447,0.1048643319636583,0.8620132801264525,0.8187658041059971,0.9138948767364026,0.053979088,0.086774163,0.097313163
0.112919,0.021356969,5.99163568167962e-05,-0.103407482,-0.719636792,0.0109,0.0141,0.0171,0.0191,0.0218,0.0238,0.0259,0.0289,0.0316,0.0388,,0.4001113240420818,0.4783899337053299,0.8373254859253764,0.046653391,0.1458721363544464,0.061653709,0.097218738,0.1122386747390031,0.1273055693507194,0.9303011875450612,0.8052356109082699,0.9856752674400806,0.071544763,0.072925787,0.077479876
0.107933,0.019807613,5.510594150844309e-05,-0.082970515,-0.797129569,0.0096,0.0131,0.0153,0.018,0.0198,0.0226,0.0243,0.0269,0.0298,0.0355,,0.4111627796292305,0.4693922623991966,0.828005046,0.039742533,0.1364126747846603,0.059688852,0.091412675,0.1064126747846603,0.1214126747846603,0.931415761,0.8223868749499321,0.8650605691760779,0.071923548,0.06203017,0.098500953
0.109514,0.021805487,6.205133313360941e-05,-0.12289473,-0.704333421,0.0114,0.014,0.0176,0.0195,0.0218,0.0245,0.0266,0.0293,0.0324,0.0394,,0.4162615445256233,0.4621511109173298,0.8621045763999223,0.04562697,0.1476925265789032,0.06062697,0.087017874,0.1023609718736261,0.1177287387222051,0.9698038834393023,0.8346751312911511,0.9554574219286442,0.069360702,0.069896875,0.075336308
0.12317,0.021223096,6.040739247971146e-05,-0.049042908,-0.649618588,0.0111,0.0137,0.0168,0.0192,0.0213,0.0233,0.0259,0.0283,0.0316,0.0402,,0.411573386,0.4542038455605507,0.8253009302482008,0.040225474,0.1461034774780273,0.061072779,0.1011034774780273,0.1161034774780273,0.1311034774780273,0.8130643614679576,0.8390367757081986,0.9782314228832724,0.080825857,0.087338707,0.080381884
0.142633,0.020893173,8.695554387515464e-05,0.031928098,-0.708708869,0.0083,0.0119,0.0152,0.0181,0.0212,0.0236,0.0263,0.0291,0.0337,0.0459,,0.4188809177279472,0.4329596668481827,0.5249563603073358,0.045150548,0.1380040889978409,0.060150548,0.075150548,0.1005256066130474,0.1185791901156306,0.8548587794229389,0.9030381484065204,0.8813104299798609,0.087522797,0.084305842,0.079352865
0.111008,0.023492387,6.313923301636363e-05,-0.217903071,-0.421830732,0.0131,0.0162,0.0189,0.0218,0.0239,0.026,0.0282,0.031,0.0334,0.0419,,0.4085006526112557,0.4665818750858307,0.8871555352628231,0.048093973,0.1372948384284973,0.063093973,0.088234675,0.1032390445567667,0.1182711786299943,0.8527842463865877,0.8149006045520306,0.8987563017602079,0.086025098,0.090776535,0.093548422
0.106562,0.020630544,7.123658039062942e-05,0.058567294,-0.826034971,0.01,0.0124,0.0156,0.0181,0.0203,0.023,0.0256,0.0286,0.0324,0.0391,,0.3872071297466755,0.4961653172969818,0.8141994981184602,0.03749563,0.1431060075759887,0.067880214,0.095500817,0.1114037906333804,0.1272491752266883,0.807495406,0.8233459728658199,0.9832219284236432,0.065463623,0.058623439,0.096751263
0.112886,0.019144868,5.14703836350415e-05,-0.050742329,-0.760328182,0.0094,0.0126,0.015,0.0171,0.019,0.0213,0.0234,0.026,0.0289,0.0345,,0.3871945950388908,0.4928426474332809,0.8273559084177017,0.046464911,0.1214649111032486,0.061464911,0.076464911,0.091464911,0.1064649111032486,0.8364413151770831,0.8299749256849289,0.9909709710836412,0.052928725,0.056800496,0.09891286
0.121888,0.018106985,6.813781956432004e-05,0.061225874,-0.725452789,0.0064,0.0107,0.0127,0.016,0.0182,0.0203,0.023,0.0257,0.0292,0.0391,,0.4025145781040192,0.4668936178088188,0.5740304974526167,0.038458166,0.1302356582134962,0.053459483,0.068730194,0.09558572,0.1105934011921286,0.9017537386584096,0.9187967868193984,0.9082114038825037,0.081267954,0.086189244,0.074812896
0.114509,0.021946359,7.503006833979788e-05,0.1742264832392516,-0.519261835,0.0104,0.0139,0.0175,0.0195,0.0216,0.0237,0.0265,0.0297,0.0338,0.0453,,0.3928314407169819,0.4881473362445831,0.841252122,0.037828364,0.1378527098894119,0.058642815,0.083027764,0.098027764,0.113027764,0.8777470928274095,0.9760572430431844,0.9688581999361516,0.077652751,0.093258439,0.093384242
0.182511,0.022160082,9.604479240179104e-05,0.097348999,-0.571669901,0.0092,0.0128,0.0165,0.0192,0.0222,0.025,0.0278,0.0308,0.0354,0.0475,,0.3513517227768898,0.4600481428205967,0.51224886,0.040712346,0.1370462018251419,0.058277209,0.074792286,0.089832607,0.1048622853726148,0.8136951518148184,0.983582873,0.9382676322460176,0.054381891,0.088430264,0.077863369
0.182758,0.024006475,9.693647271530593e-05,0.037157091,-0.707408223,0.0105,0.0144,0.018,0.0216,0.0243,0.0268,0.0296,0.033,0.0372,0.0468,,0.3523493653535843,0.4532439272850752,0.639910565,0.042284323,0.1433376502990722,0.063101878,0.093823407,0.1088234070420265,0.1238234070420265,0.8494429883688689,0.80926291,0.9903806713283062,0.070111606,0.090144551,0.08320639
0.18635,0.022072434,9.443184677539454e-05,0.037059579,-0.70848938,0.009,0.0127,0.0163,0.0191,0.022,0.025,0.0279,0.0311,0.0349,0.0472,,0.4071722781658172,0.4017089813947678,0.5070630767315626,0.039724339,0.1201556611061096,0.057590768,0.074929016,0.090136458,0.1051556611061096,0.9732478276342154,0.9712801231086254,0.953339345,0.05601888,0.090252843,0.08053642
0.196434,0.023500489,0.000120964,0.301239997,-0.34201379,0.0096,0.0136,0.0169,0.0199,0.023,0.026,0.029,0.0326,0.0382,0.0537,,0.3883072733134031,0.4130114704370499,0.5167579446047544,0.036330444,0.1317154930531978,0.052369844,0.082712458,0.1017154930531978,0.1167154930531978,0.9512841857850552,0.9109218882739544,0.9830174090743063,0.071350349,0.081231899,0.092101079
0.190605,0.024015162,8.852398695227843e-05,0.053099673,-0.539837126,0.0117,0.0154,0.0187,0.0215,0.0241,0.0268,0.0291,0.0322,0.036,0.0506,,0.3879015472903848,0.4164184957742691,0.6554331371694803,0.038643821,0.1328970789909362,0.059558521,0.087897079,0.1028970789909362,0.1178970789909362,0.8185880097955466,0.9925305213034152,0.9523182907760144,0.072760026,0.090670423,0.092670079
0.190917,0.022586574,9.756107049629237e-05,0.072801733,-0.543378142,0.0095,0.0133,0.0167,0.0196,0.0225,0.0256,0.0284,0.0315,0.0356,0.0487,,0.3718807275593281,0.4261631697416306,0.5109768530666828,0.041941432,0.1365192347764968,0.056957632,0.076667797,0.09258162,0.1076189073175191,0.9113931631952524,0.8791585810184479,0.822305786,0.053264468,0.078921032,0.077757361
0.179934,0.024206007,9.3707667653764e-05,-0.038062695,-0.815473471,0.0106,0.0154,0.0187,0.0213,0.024,0.0272,0.0305,0.0334,0.0372,0.0448,,0.3934817945957184,0.4135799288749695,0.6255206252530217,0.042854765,0.131900691,0.068971948,0.086900691,0.101900691,0.116900691,0.8396008609890938,0.8279464881658554,0.9157826123028994,0.062052121,0.085992769,0.074054898
0.193749,0.023379899,0.000100561,0.010652953,-0.580388028,0.01,0.014,0.0176,0.0206,0.0236,0.0261,0.0291,0.0323,0.0362,0.0493,,0.3781923013180494,0.4222269982099533,0.5343575612694025,0.03847439,0.1303888184204697,0.054099375,0.08532198,0.1003219799563288,0.1153264819409698,0.8750794430851937,0.8885592222236097,0.9518254841148852,0.063767155,0.089334147,0.094731619
0.190619,0.021867937,8.87102105796675e-05,0.012658531,-0.673938922,0.0088,0.0127,0.0167,0.0191,0.0218,0.0246,0.0277,0.0305,0.0342,0.0438,,0.3645946180820465,0.4394604936242103,0.5437375332981348,0.038625291,0.1195125341415405,0.05362578,0.073193203,0.088193203,0.1039144068241119,0.8971273092402146,0.8991104346548208,0.8185959636688233,0.054475499,0.07342458,0.096735071
0.179277,0.02535435,0.000130455,0.088602907,-0.665794066,0.0105,0.015,0.0183,0.0219,0.0254,0.0287,0.0318,0.0354,0.0404,0.0532,,0.3621498754620552,0.446193391,0.5272391809523105,0.044542305,0.1357974982261657,0.05956117,0.090797498,0.1057974982261657,0.1207974982261657,0.8177586147964001,0.8157155379712582,0.8594909910976887,0.063644068,0.082028147,0.081426065
0.160432,0.021969143,7.967077965346585e-05,0.033161761,-0.732545844,0.0096,0.0132,0.017,0.0194,0.0219,0.0246,0.0273,0.0304,0.0339,0.0443,,0.4140670642256737,0.4182563841342926,0.6862285395160317,0.038251655,0.1381714385747909,0.058761033,0.074967028,0.089993214,0.1050487602263689,0.9057536473842338,0.8739374396741391,0.8994515402983408,0.053026231,0.093298767,0.076767585
0.16068,0.022623047,0.000103933,0.2737767051145047,-0.394507631,0.0101,0.0137,0.0172,0.02,0.0229,0.0253,0.0285,0.0318,0.0364,0.0523,,0.3580691975355148,0.4729942589998245,0.6840268451593816,0.035866879,0.1300035553757334,0.050866879,0.084714692,0.099754734,0.1148147832252085,0.8092743589282037,0.8546919825255871,0.8106162613868714,0.069421319,0.070476716,0.098222857
0.164599,0.021298859,8.927117281463491e-05,0.033646118,-0.739697364,0.0085,0.0122,0.0159,0.0187,0.0214,0.0239,0.0268,0.0301,0.034,0.0455,,0.4095391777157783,0.4198217451572418,0.5346313394576311,0.044348362,0.1289640661329031,0.06095871,0.076071779,0.091079396,0.1139078900322783,0.9237245747283102,0.9313729955315592,0.8698150947451592,0.061319473,0.075912105,0.070630486
0.143682,0.023235128,0.000100677,-0.068086978,-0.895394409,0.009,0.0133,0.0173,0.0202,0.0233,0.0266,0.0296,0.0328,0.0371,0.0437,,0.4136779719591141,0.4288246393203735,0.6325318289414048,0.037745143,0.1457896029949188,0.080819668,0.1001129595428705,0.1151129595428705,0.1301129595428705,0.8131386453390121,0.8376046460390091,0.914747542,0.082968525,0.065988325,0.081652039
0.158257,0.022597426,8.904986393325379e-05,-0.075849601,-0.84221481,0.0091,0.0138,0.0168,0.0197,0.0231,0.0255,0.0284,0.0316,0.0352,0.0422,,0.4137330132722854,0.4210685402154923,0.6276971538081765,0.038699659,0.133762717,0.067865968,0.082941324,0.097969498,0.1130363767631351,0.90030657,0.953722131,0.9646929350614548,0.06270532,0.090659565,0.087763957
0.158254,0.022124684,8.81131056366951e-05,-0.100658805,-0.717417702,0.0087,0.0133,0.0167,0.0196,0.0227,0.0253,0.0277,0.0304,0.0343,0.0426,,0.3933034261316061,0.439460764,0.5136949606597423,0.037116823,0.1423948490619659,0.071058801,0.087430334,0.1032402776554227,0.1192145941361784,0.8283596124768258,0.986256016,0.9603559184730052,0.055457145,0.096455917,0.0738887
0.164615,0.021367226,8.967852098573161e-05,0.020442218,-0.698319038,0.0083,0.012,0.0162,0.0189,0.0214,0.024,0.0269,0.0302,0.0338,0.0446,,0.3850502900779247,0.4426038913428783,0.5329076278030872,0.040556846,0.1222900348901748,0.055578613,0.072715651,0.087815374,0.1028275335878133,0.9178878606036306,0.94050705,0.9273450384229422,0.076806539,0.073523949,0.089488353
0.151582,0.022474785,0.000106852,0.1365134489090337,-0.632460819,0.0089,0.0126,0.016,0.0192,0.0222,0.025,0.0286,0.0319,0.0361,0.0478,,0.3878458183258772,0.4474073888733983,0.5273354482680559,0.03774965,0.1305268454551696,0.070445107,0.085456024,0.1005041857078671,0.1155041857078671,0.9400682476446032,0.9854659191071988,0.8834867744013667,0.08867996,0.087244559,0.091721623
0.161701,0.022697982,8.48444835178725e-05,-0.067553755,-0.795906592,0.0097,0.0142,0.0173,0.02,0.023,0.0258,0.0282,0.031,0.0354,0.043,,0.3972640334069729,0.4342794880270958,0.641106455,0.040189,0.1446586692333221,0.073681526,0.08935428,0.1050515322223305,0.1207314329236745,0.8326211796820164,0.8290883655369282,0.966442202,0.053244904,0.092564491,0.079169355
